id	hit_rfam_acc	fam_name	hit_clan_acc	olp	e_value
URS00000085BD	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS00000085BF	RF00177	SSU_rRNA_bacteria	CL00111	^	8e-92
URS00000085C0	RF00177	SSU_rRNA_bacteria	CL00111	^	5.4e-136
URS00000085C1	RF00177	SSU_rRNA_bacteria	CL00111	^	7.4e-279
URS00000085C2	RF00177	SSU_rRNA_bacteria	CL00111	^	9.5e-159
URS00000085C4	RF00177	SSU_rRNA_bacteria	CL00111	^	1.8e-93
URS00000085C5	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-241
URS00000085C6	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-273
URS00000085C7	RF00005	tRNA	CL00001	*	9e-14
URS00000085C8	RF00177	SSU_rRNA_bacteria	CL00111	^	4.1e-137
URS00000085C9	RF00177	SSU_rRNA_bacteria	CL00111	^	5e-273
URS00000085CA	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-64
URS00000085CB	RF00177	SSU_rRNA_bacteria	CL00111	^	6.6e-259
URS00000085CD	RF00005	tRNA	CL00001	*	9.4e-16
URS00000085CD	RF00005	tRNA	CL00001	*	3.1e-15
URS00000085CE	RF00177	SSU_rRNA_bacteria	CL00111	^	4.1e-165
URS00000085CF	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-243
URS00000085D0	RF00177	SSU_rRNA_bacteria	CL00111	*	3.7e-52
URS00000085D1	RF00177	SSU_rRNA_bacteria	CL00111	^	1.7e-137
URS00000085D2	RF00177	SSU_rRNA_bacteria	CL00111	^	2.2e-254
URS00000085D3	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-200
URS00000085D4	RF00177	SSU_rRNA_bacteria	CL00111	^	8.3e-109
URS00000085D7	RF02543	LSU_rRNA_eukarya	CL00112	^	4.6e-106
URS00000085D8	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000085D9	RF00177	SSU_rRNA_bacteria	CL00111	^	4.9e-109
URS00000085DA	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000085DB	RF00177	SSU_rRNA_bacteria	CL00111	^	9.8e-190
URS00000085DE	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000085DF	RF00005	tRNA	CL00001	*	2.9e-16
URS00000085E2	RF00177	SSU_rRNA_bacteria	CL00111	^	4e-196
URS00000085E3	RF00177	SSU_rRNA_bacteria	CL00111	^	5e-78
URS00000085E4	RF00177	SSU_rRNA_bacteria	CL00111	*	6.4e-39
URS00000085E5	RF00002	5_8S_rRNA	-	*	1.8e-45
URS00000085E6	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-230
URS00000085E7	RF00002	5_8S_rRNA	-	*	9.1e-35
URS00000085E9	RF00177	SSU_rRNA_bacteria	CL00111	^	8.5e-61
URS00000085EA	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-123
URS00000085EB	RF00177	SSU_rRNA_bacteria	CL00111	^	1.8e-135
URS00000085EC	RF00177	SSU_rRNA_bacteria	CL00111	^	9e-269
URS00000085ED	RF00177	SSU_rRNA_bacteria	CL00111	^	4.2e-51
URS00000085EE	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-48
URS00000085EF	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-93
URS00000085F0	RF00005	tRNA	CL00001	*	7.7e-10
URS00000085F2	RF01960	SSU_rRNA_eukarya	CL00111	*	1.4e-20
URS00000085F4	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-117
URS00000085F7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000085F8	RF00177	SSU_rRNA_bacteria	CL00111	^	5.7e-107
URS00000085F9	RF00177	SSU_rRNA_bacteria	CL00111	^	2.2e-187
URS00000085FB	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-70
URS00000085FD	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-227
URS0000008600	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-125
URS0000008601	RF01960	SSU_rRNA_eukarya	CL00111	*	2.6e-29
URS0000008602	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-104
URS0000008603	RF02543	LSU_rRNA_eukarya	CL00112	^	3.5e-52
URS0000008604	RF01960	SSU_rRNA_eukarya	CL00111	^	3e-23
URS0000008605	RF00177	SSU_rRNA_bacteria	CL00111	^	3.8e-128
URS0000008606	RF00177	SSU_rRNA_bacteria	CL00111	^	3e-96
URS0000008608	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-75
URS0000008609	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000860A	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000860B	RF00177	SSU_rRNA_bacteria	CL00111	^	3.8e-200
URS000000860E	RF01960	SSU_rRNA_eukarya	CL00111	^	4.5e-218
URS000000860F	RF00177	SSU_rRNA_bacteria	CL00111	*	1.3e-26
URS0000008611	RF01960	SSU_rRNA_eukarya	CL00111	^	8.7e-211
URS0000008612	RF02543	LSU_rRNA_eukarya	CL00112	^	1e-113
URS0000008613	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008614	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-241
URS0000008615	RF00002	5_8S_rRNA	-	*	8.3e-47
URS0000008616	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008617	RF00177	SSU_rRNA_bacteria	CL00111	^	7.6e-109
URS0000008618	RF00005	tRNA	CL00001	*	5.9e-13
URS0000008619	RF00177	SSU_rRNA_bacteria	CL00111	^	2.2e-141
URS000000861B	RF00177	SSU_rRNA_bacteria	CL00111	^	3.1e-125
URS000000861C	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000861D	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-179
URS000000861E	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-123
URS000000861F	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-56
URS0000008620	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-63
URS0000008622	RF00177	SSU_rRNA_bacteria	CL00111	*	1.1e-38
URS0000008623	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-200
URS0000008625	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-182
URS0000008626	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008627	RF00002	5_8S_rRNA	-	*	7.7e-36
URS0000008628	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008629	RF02541	LSU_rRNA_bacteria	CL00112	^	2.6e-33
URS000000862B	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000862D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000862E	RF00177	SSU_rRNA_bacteria	CL00111	^	9.1e-117
URS000000862F	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-137
URS0000008630	RF01959	SSU_rRNA_archaea	CL00111	^	6.8e-77
URS0000008631	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008632	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-55
URS0000008634	RF00177	SSU_rRNA_bacteria	CL00111	^	9.9e-125
URS0000008636	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-181
URS0000008637	RF00177	SSU_rRNA_bacteria	CL00111	^	6.4e-120
URS0000008639	RF00177	SSU_rRNA_bacteria	CL00111	*	1.2e-54
URS000000863A	RF00177	SSU_rRNA_bacteria	CL00111	^	5.6e-151
URS000000863A	RF02541	LSU_rRNA_bacteria	CL00112	^	4.8e-24
URS000000863D	RF00177	SSU_rRNA_bacteria	CL00111	^	1.8e-259
URS000000863F	RF00177	SSU_rRNA_bacteria	CL00111	^	6.4e-151
URS0000008640	RF00177	SSU_rRNA_bacteria	CL00111	^	4.6e-111
URS0000008641	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-124
URS0000008642	RF00002	5_8S_rRNA	-	*	3.7e-13
URS0000008643	RF00177	SSU_rRNA_bacteria	CL00111	^	5.1e-287
URS0000008646	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008647	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008648	RF01959	SSU_rRNA_archaea	CL00111	^	0.0
URS0000008649	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000864A	RF00177	SSU_rRNA_bacteria	CL00111	*	2.7e-34
URS000000864D	RF00177	SSU_rRNA_bacteria	CL00111	^	9.2e-35
URS000000864E	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000864F	RF00177	SSU_rRNA_bacteria	CL00111	^	4.4e-193
URS0000008652	RF01960	SSU_rRNA_eukarya	CL00111	^	7.7e-161
URS0000008653	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-42
URS0000008654	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008656	RF02541	LSU_rRNA_bacteria	CL00112	^	2.3e-39
URS0000008657	RF00177	SSU_rRNA_bacteria	CL00111	^	1.7e-146
URS0000008658	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008659	RF01959	SSU_rRNA_archaea	CL00111	^	1.5e-33
URS000000865A	RF01959	SSU_rRNA_archaea	CL00111	^	2.1e-92
URS000000865B	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000865C	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000865D	RF00177	SSU_rRNA_bacteria	CL00111	^	2.7e-51
URS000000865E	RF02543	LSU_rRNA_eukarya	CL00112	^	7.2e-71
URS000000865F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008660	RF02543	LSU_rRNA_eukarya	CL00112	^	1.9e-75
URS0000008661	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008663	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008664	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-134
URS0000008666	RF00177	SSU_rRNA_bacteria	CL00111	^	7.6e-59
URS0000008667	RF00177	SSU_rRNA_bacteria	CL00111	^	4e-279
URS0000008668	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-217
URS0000008669	RF01960	SSU_rRNA_eukarya	CL00111	^	2.2e-99
URS000000866A	RF00177	SSU_rRNA_bacteria	CL00111	^	7.3e-140
URS000000866B	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000866D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000866E	RF00005	tRNA	CL00001	*	1.1e-13
URS000000866F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008670	RF00005	tRNA	CL00001	*	3.9e-11
URS0000008671	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-243
URS0000008672	RF02541	LSU_rRNA_bacteria	CL00112	^	3.9e-31
URS0000008673	RF00177	SSU_rRNA_bacteria	CL00111	^	3.9e-114
URS0000008675	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-74
URS0000008676	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-159
URS0000008677	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008678	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-99
URS0000008679	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000867B	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000867C	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000867D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008681	RF00177	SSU_rRNA_bacteria	CL00111	^	2.2e-128
URS0000008682	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008683	RF01959	SSU_rRNA_archaea	CL00111	^	0.0
URS0000008684	RF00177	SSU_rRNA_bacteria	CL00111	*	5.2e-48
URS0000008685	RF01960	SSU_rRNA_eukarya	CL00111	^	1.1e-68
URS0000008686	RF02543	LSU_rRNA_eukarya	CL00112	^	7.2e-54
URS0000008687	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008688	RF00177	SSU_rRNA_bacteria	CL00111	^	9.1e-281
URS0000008689	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000868A	RF02543	LSU_rRNA_eukarya	CL00112	^	1.3e-248
URS000000868C	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-151
URS000000868D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008690	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008691	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-124
URS0000008692	RF00177	SSU_rRNA_bacteria	CL00111	^	3e-58
URS0000008695	RF00005	tRNA	CL00001	*	1.8e-15
URS0000008696	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008697	RF00177	SSU_rRNA_bacteria	CL00111	^	7.7e-242
URS0000008698	RF00005	tRNA	CL00001	*	4.3e-16
URS000000869A	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000869B	RF00177	SSU_rRNA_bacteria	CL00111	^	3.5e-107
URS000000869D	RF00005	tRNA	CL00001	*	1e-10
URS000000869E	RF01960	SSU_rRNA_eukarya	CL00111	^	1e-97
URS00000086A0	RF00177	SSU_rRNA_bacteria	CL00111	^	3.1e-102
URS00000086A1	RF01960	SSU_rRNA_eukarya	CL00111	*	6.7e-29
URS00000086A2	RF00177	SSU_rRNA_bacteria	CL00111	*	2.4e-26
URS00000086A3	RF01959	SSU_rRNA_archaea	CL00111	^	6.7e-63
URS00000086A5	RF02541	LSU_rRNA_bacteria	CL00112	^	0.0
URS00000086A7	RF00177	SSU_rRNA_bacteria	CL00111	^	9.3e-239
URS00000086A8	RF00177	SSU_rRNA_bacteria	CL00111	^	3.9e-194
URS00000086A9	RF01959	SSU_rRNA_archaea	CL00111	^	7.6e-232
URS00000086AA	RF00177	SSU_rRNA_bacteria	CL00111	^	9.9e-116
URS00000086AC	RF00177	SSU_rRNA_bacteria	CL00111	^	4.8e-125
URS00000086AD	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-112
URS00000086AE	RF00177	SSU_rRNA_bacteria	CL00111	^	6.3e-67
URS00000086AF	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-220
URS00000086B0	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-221
URS00000086B2	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086B3	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086B5	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086B6	RF02543	LSU_rRNA_eukarya	CL00112	*	1.2e-20
URS00000086B7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086B8	RF01960	SSU_rRNA_eukarya	CL00111	^	5.6e-181
URS00000086BA	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-145
URS00000086BB	RF00177	SSU_rRNA_bacteria	CL00111	^	7.9e-149
URS00000086BC	RF00177	SSU_rRNA_bacteria	CL00111	^	5.4e-60
URS00000086BD	RF00005	tRNA	CL00001	*	1.5e-16
URS00000086BD	RF00005	tRNA	CL00001	*	8.2e-15
URS00000086BF	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-61
URS00000086C0	RF00177	SSU_rRNA_bacteria	CL00111	^	8.2e-162
URS00000086C1	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-137
URS00000086C2	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086C4	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-130
URS00000086C5	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-101
URS00000086C7	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-126
URS00000086CA	RF01960	SSU_rRNA_eukarya	CL00111	*	6.3e-18
URS00000086CB	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-67
URS00000086CC	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086CD	RF01959	SSU_rRNA_archaea	CL00111	^	2.5e-101
URS00000086CE	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-124
URS00000086CF	RF00177	SSU_rRNA_bacteria	CL00111	^	3.4e-253
URS00000086D0	RF00177	SSU_rRNA_bacteria	CL00111	^	9.2e-76
URS00000086D1	RF01960	SSU_rRNA_eukarya	CL00111	^	1.5e-134
URS00000086D2	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-134
URS00000086D4	RF00177	SSU_rRNA_bacteria	CL00111	^	8.9e-189
URS00000086D5	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-138
URS00000086D6	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086D7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086D9	RF00177	SSU_rRNA_bacteria	CL00111	^	8.6e-192
URS00000086DA	RF00177	SSU_rRNA_bacteria	CL00111	^	2e-125
URS00000086DB	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086DC	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086DD	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086DF	RF00177	SSU_rRNA_bacteria	CL00111	^	8.5e-68
URS00000086E1	RF01959	SSU_rRNA_archaea	CL00111	^	2.8e-241
URS00000086E3	RF00005	tRNA	CL00001	*	6.3e-16
URS00000086E5	RF00177	SSU_rRNA_bacteria	CL00111	^	1.5e-83
URS00000086E6	RF00002	5_8S_rRNA	-	*	6.3e-43
URS00000086E7	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086E9	RF00177	SSU_rRNA_bacteria	CL00111	^	6.4e-162
URS00000086EA	RF00005	tRNA	CL00001	*	2.5e-06
URS00000086EB	RF00177	SSU_rRNA_bacteria	CL00111	^	8.3e-122
URS00000086EC	RF00177	SSU_rRNA_bacteria	CL00111	^	4.3e-281
URS00000086ED	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-260
URS00000086EE	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086EF	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086F0	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-129
URS00000086F1	RF00002	5_8S_rRNA	-	*	4.3e-44
URS00000086F2	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS00000086F4	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086F5	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-264
URS00000086F6	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086F7	RF01960	SSU_rRNA_eukarya	CL00111	*	1.9e-23
URS00000086F8	RF00177	SSU_rRNA_bacteria	CL00111	^	4.1e-60
URS00000086F9	RF00177	SSU_rRNA_bacteria	CL00111	^	1.7e-200
URS00000086FA	RF00177	SSU_rRNA_bacteria	CL00111	^	6e-126
URS00000086FB	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS00000086FC	RF00177	SSU_rRNA_bacteria	CL00111	^	2.1e-66
URS00000086FD	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-134
URS00000086FF	RF00177	SSU_rRNA_bacteria	CL00111	^	3.1e-128
URS0000008700	RF00177	SSU_rRNA_bacteria	CL00111	^	1.7e-129
URS0000008701	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008702	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-126
URS0000008704	RF01960	SSU_rRNA_eukarya	CL00111	*	1.5e-20
URS0000008705	RF00177	SSU_rRNA_bacteria	CL00111	^	6.7e-112
URS0000008706	RF00177	SSU_rRNA_bacteria	CL00111	^	4.3e-166
URS0000008707	RF01960	SSU_rRNA_eukarya	CL00111	^	2.4e-112
URS0000008708	RF01960	SSU_rRNA_eukarya	CL00111	^	3.1e-39
URS0000008708	RF02543	LSU_rRNA_eukarya	CL00112	*	1.9e-30
URS000000870A	RF00177	SSU_rRNA_bacteria	CL00111	^	2.8e-116
URS000000870C	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-257
URS000000870D	RF01960	SSU_rRNA_eukarya	CL00111	^	1.9e-163
URS000000870F	RF00177	SSU_rRNA_bacteria	CL00111	^	4.6e-143
URS0000008710	RF00002	5_8S_rRNA	-	*	1.3e-37
URS0000008711	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008712	RF00177	SSU_rRNA_bacteria	CL00111	^	5.2e-116
URS0000008713	RF00177	SSU_rRNA_bacteria	CL00111	^	7.4e-201
URS0000008714	RF00177	SSU_rRNA_bacteria	CL00111	^	4.8e-219
URS0000008715	RF02541	LSU_rRNA_bacteria	CL00112	^	1.6e-34
URS0000008716	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-139
URS0000008717	RF00177	SSU_rRNA_bacteria	CL00111	^	4.2e-109
URS0000008718	RF00005	tRNA	CL00001	*	2.1e-16
URS0000008719	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000871A	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000871B	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-245
URS000000871D	RF00177	SSU_rRNA_bacteria	CL00111	^	4.7e-207
URS000000871F	RF00177	SSU_rRNA_bacteria	CL00111	^	7.8e-124
URS0000008723	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008724	RF00002	5_8S_rRNA	-	*	1.7e-14
URS0000008725	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008726	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008728	RF00177	SSU_rRNA_bacteria	CL00111	^	2.4e-125
URS0000008729	RF01959	SSU_rRNA_archaea	CL00111	^	1.6e-95
URS000000872A	RF00177	SSU_rRNA_bacteria	CL00111	^	3e-110
URS000000872C	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-231
URS000000872D	RF00020	U5	-	*	1.5e-15
URS000000872E	RF01959	SSU_rRNA_archaea	CL00111	^	0.0
URS000000872F	RF00177	SSU_rRNA_bacteria	CL00111	*	1.8e-21
URS0000008730	RF00177	SSU_rRNA_bacteria	CL00111	^	2.3e-111
URS0000008731	RF02541	LSU_rRNA_bacteria	CL00112	^	1.3e-55
URS0000008732	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-56
URS0000008733	RF00005	tRNA	CL00001	*	9.8e-12
URS0000008734	RF00177	SSU_rRNA_bacteria	CL00111	*	8.8e-30
URS0000008735	RF00177	SSU_rRNA_bacteria	CL00111	^	2.6e-66
URS0000008736	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008737	RF00177	SSU_rRNA_bacteria	CL00111	*	1.4e-49
URS0000008738	RF00177	SSU_rRNA_bacteria	CL00111	^	1.2e-294
URS000000873A	RF00177	SSU_rRNA_bacteria	CL00111	*	1.7e-35
URS000000873B	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-139
URS000000873C	RF00177	SSU_rRNA_bacteria	CL00111	^	8.7e-282
URS000000873D	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000873E	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS000000873F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008740	RF00177	SSU_rRNA_bacteria	CL00111	^	1.3e-247
URS0000008741	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008743	RF00177	SSU_rRNA_bacteria	CL00111	^	3e-199
URS0000008744	RF00177	SSU_rRNA_bacteria	CL00111	^	9.2e-210
URS0000008745	RF00177	SSU_rRNA_bacteria	CL00111	^	2.7e-141
URS0000008746	RF00177	SSU_rRNA_bacteria	CL00111	*	2.5e-18
URS0000008747	RF00177	SSU_rRNA_bacteria	CL00111	^	1.6e-253
URS0000008748	RF01959	SSU_rRNA_archaea	CL00111	^	0.0
URS0000008749	RF00177	SSU_rRNA_bacteria	CL00111	^	8.3e-130
URS000000874A	RF00177	SSU_rRNA_bacteria	CL00111	^	6.8e-231
URS000000874B	RF02543	LSU_rRNA_eukarya	CL00112	^	1.6e-227
URS000000874C	RF01830	StyR-44	-	*	1.5e-17
URS000000874C	RF00005	tRNA	CL00001	*	3.8e-13
URS000000874E	RF00177	SSU_rRNA_bacteria	CL00111	^	3.6e-59
URS000000874F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008750	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008752	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008753	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008754	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-71
URS0000008756	RF00177	SSU_rRNA_bacteria	CL00111	^	1.4e-239
URS0000008757	RF00177	SSU_rRNA_bacteria	CL00111	^	4.5e-130
URS0000008758	RF00177	SSU_rRNA_bacteria	CL00111	^	3e-203
URS0000008759	RF01960	SSU_rRNA_eukarya	CL00111	*	8.5e-27
URS000000875A	RF00177	SSU_rRNA_bacteria	CL00111	*	6.7e-44
URS000000875B	RF01960	SSU_rRNA_eukarya	CL00111	^	2.7e-124
URS000000875C	RF00177	SSU_rRNA_bacteria	CL00111	^	2.8e-142
URS000000875D	RF00177	SSU_rRNA_bacteria	CL00111	^	3.5e-124
URS000000875E	RF01959	SSU_rRNA_archaea	CL00111	^	1.9e-154
URS000000875F	RF00177	SSU_rRNA_bacteria	CL00111	^	1e-240
URS0000008762	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS0000008763	RF00177	SSU_rRNA_bacteria	CL00111	^	7.9e-141
URS0000008764	RF00177	SSU_rRNA_bacteria	CL00111	^	3.9e-160
URS0000008766	RF00177	SSU_rRNA_bacteria	CL00111	^	8.2e-127
URS0000008768	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008769	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000876B	RF00177	SSU_rRNA_bacteria	CL00111	^	2.5e-59
URS000000876C	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000876D	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS000000876E	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000876F	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008770	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008771	RF00005	tRNA	CL00001	*	2.8e-13
URS0000008772	RF01960	SSU_rRNA_eukarya	CL00111	^	0.0
URS0000008773	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008774	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008775	RF01959	SSU_rRNA_archaea	CL00111	^	2.5e-61
URS0000008777	RF02543	LSU_rRNA_eukarya	CL00112	^	6.3e-98
URS0000008778	RF00177	SSU_rRNA_bacteria	CL00111	^	1.1e-154
URS0000008779	RF00177	SSU_rRNA_bacteria	CL00111	^	4.1e-201
URS000000877A	RF00177	SSU_rRNA_bacteria	CL00111	^	4e-143
URS000000877B	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS000000877E	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008780	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008781	RF00177	SSU_rRNA_bacteria	CL00111	^	2.8e-112
URS0000008782	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008783	RF00177	SSU_rRNA_bacteria	CL00111	^	0.0
URS0000008784	RF00177	SSU_rRNA_bacteria	CL00111	^	2.8e-126
URS0000008785	RF00177	SSU_rRNA_bacteria	CL00111	^	1.9e-279
